user,course,course_grade,course_topic,easy_correct,medium_correct,hard_correct,upcoming_assignment,days_to_deadline,target
41,CMSC320,86.16531389916054,Introduction to Graph Theory,61.58551273150063,84.78246132520484,72.5105110506292,1,0.22510132776636504,0.5085165504528385
41,CMSC320,86.16531389916054,Recommender System,97.71113424564072,65.05685691135466,44.47207819677516,1,0.5109408911428306,0.48961680386545026
41,CMSC320,86.16531389916054,Data Ethics,89.20695655466282,94.64905373743099,87.89273617610719,0,,0.5136771462980989
41,CMSC351,97.36182867774957,Introduction,66.78324228955748,92.96500679667759,66.30247312080837,1,0.6597422404483214,0.5314498868029449
41,CMSC351,97.36182867774957,Coin Changing,87.07865974740048,91.48195026908364,76.48498166083573,1,0.7857632002037118,0.6448585730565362
41,CMSC351,97.36182867774957,Big Notation,99.808299391838,69.88172675484026,52.30083851971886,1,0.8153384272744509,0.3431674051733957
41,CMSC351,97.36182867774957,Rigorous Time,96.19432221621346,98.68871515568739,89.71940438719501,1,0.7999029373204266,0.4410828145656158
41,CMSC351,97.36182867774957,Maximum Contiguous Sum,76.55092639009654,73.14682167978279,83.25605808934935,0,,0.37679516799896706
41,CMSC351,97.36182867774957,BubbleSort,84.53644114955947,76.33122487809636,85.51366303922025,1,0.15872595144676027,0.7640159934901517
41,CMSC351,97.36182867774957,SelectionSort,97.12946973820077,89.4727384650948,72.52358671043659,1,0.17341720794485205,0.5839631227910982
41,CMSC351,97.36182867774957,InsertionSort,77.76736815819767,72.3845469200524,90.8359929967416,1,0.40836233742592476,0.49146420612377445
41,CMSC351,97.36182867774957,Binary Search,81.66508997082805,80.7665319800468,62.29752799511756,1,0.1864652334181529,0.5850693442812476
41,CMSC351,97.36182867774957,"Recurrence Relations, Trees, Digging Down",90.79917808324164,89.63256362954132,72.61040055667348,1,0.14874552286995757,0.60711439654047
41,CMSC351,97.36182867774957,Master Theorem,83.24092592897843,94.15917976274196,66.3622313017548,1,0.14476218955939524,0.7513242665661134
41,CMSC351,97.36182867774957,MergeSort,73.48314607418592,86.82596036554227,89.01605244800058,0,,0.24131557190843989
41,CMSC351,97.36182867774957,Heaps and HeapSort,92.91962270482482,96.81193892214614,92.21013445951004,0,,0.3815136428193495
41,CMSC351,97.36182867774957,QuickSort,78.0688160421999,96.89305374726698,61.229163430404796,1,0.7813477317932739,0.4542968356833855
41,CMSC351,97.36182867774957,Limitations on Comparison-Based Sorting,76.34845851581468,52.037551913928375,70.64723500714959,1,0.591192760072409,0.48873139591444636
41,CMSC351,97.36182867774957,CountingSort,60.409997946235535,95.42163748634097,40.65181803820056,1,0.39983798554828465,0.7004642298418979
41,CMSC351,97.36182867774957,RadixSort,63.08284229934015,71.16693234224743,98.3079375643582,1,0.7038380652406347,0.3951222555632884
41,CMSC351,97.36182867774957,Integer Multiplication,87.08239905666379,90.99713551576409,56.97540917251578,0,,0.5142186060036132
41,CMSC351,97.36182867774957,Graphs,90.55290646303803,62.2214263282858,90.74713006641882,1,0.11336565310607083,0.6836091245695716
41,CMSC351,97.36182867774957,Shortest Path,85.55570197573148,99.13561309332445,69.43989729418651,1,0.7330817659990143,0.3572488444201731
41,CMSC351,97.36182867774957,Breadth-First Traverse,79.9435790805313,86.43937785024855,49.66445731920598,1,0.023935585593763742,0.7229676760914432
41,CMSC351,97.36182867774957,Depth-First Traverse,97.00790894584247,79.66334296613066,78.22274465670131,0,,0.2789857545566702
41,CMSC351,97.36182867774957,Dijkstras Algorithm,81.36689157461468,88.01057120230129,66.48901982507692,1,0.8717789643428027,0.45525537368308483
41,CMSC351,97.36182867774957,Floyds Algorithm,92.91041327434792,94.56428092359533,91.27719353970531,1,0.07603308968042033,0.5488841167050645
41,CMSC351,97.36182867774957,Spanning Trees,73.05590707678255,84.55041658104862,68.39390817739971,0,,0.2976171867569777
41,CMSC351,97.36182867774957,Minimax Algorithm,84.54877264958654,78.32404341655113,59.4567308706048,1,0.2032246894370776,0.8312732676499539
41,CMSC351,97.36182867774957,Huffmans Algorithm,90.74749402807764,85.02960397672877,71.75353941836991,1,0.8985683321807693,0.5725973525040838
41,CMSC351,97.36182867774957,P and NP,78.4703415308116,78.97479307474075,94.47196872406704,1,0.07982505608263757,0.5450324168513486
41,COMM107,85.22954284094392,Informative Presentation,97.9899688192279,57.79982602982391,93.18259991569951,1,0.05113282381474249,0.5051936879672378
41,COMM107,85.22954284094392,Persuasive Presentation,67.21109411145002,65.4771033795076,67.9340441050334,1,0.7257256939254704,0.5444472155536527
41,COMM107,85.22954284094392,Small Group Presentation,73.02388134546617,86.98823932326563,65.17858982854871,1,0.5341532116494317,0.541551318699912
41,COMM107,85.22954284094392,Final Presentation,72.29406179781854,96.39884660234398,92.88321323761149,1,0.7365213264465506,0.38674792429465965
41,MATH240,86.98672302786692,Systems of Linear Equations,96.06478122906724,80.99560405697183,88.02292863736695,1,0.42472677824300253,0.5954658505869943
41,MATH240,86.98672302786692,Row Reduction and Echelon Forms,90.47227180517933,91.7418993294875,62.14538465073531,1,0.19309994998089508,0.7218891237740401
41,MATH240,86.98672302786692,Vector Equations,83.38440847253419,79.5597337229629,84.13854909521153,1,0.028965368746628473,0.6516823528938319
41,MATH240,86.98672302786692,The Matrix Equation,81.78111803065796,65.64553869606077,90.72515277619338,1,0.8141277061707493,0.5250337828144243
41,MATH240,86.98672302786692,Solution Sets of Linear Systems,72.17244952938877,83.63369000379805,76.39033821913742,1,0.7373336955986249,0.5010239350107116
41,MATH240,86.98672302786692,Linear Independence,90.04257306728184,97.4659454662701,78.62386636693118,0,,0.30551536348520236
41,MATH240,86.98672302786692,Introduction to Linear Transformations,78.52105822118233,54.757874899395944,50.72792667910947,1,0.5263162567002931,0.6465340166433939
41,MATH240,86.98672302786692,The Matrix of a Linear Transformation,62.16508149832762,74.28572363946492,82.35257840334727,0,,0.1510429570346694
41,MATH240,86.98672302786692,Matrix Operations,92.99895982883895,67.14866401194647,83.86511592332155,1,0.9468964109342428,0.49760296328380094
41,MATH240,86.98672302786692,The Inverse of a Matrix,96.57534728309619,93.4731477539479,78.89201796932284,0,,0.5032794871724082
41,MATH240,86.98672302786692,Characterizations of Invertible Matrices,81.57552920922502,82.18210000704616,55.13122210860368,1,0.13277154496480859,0.6527503840068226
41,MATH240,86.98672302786692,Subspaces of Rn,90.09098260577011,67.37673725955294,66.4949524261921,1,0.018979623197050155,0.6214607607793852
41,MATH240,86.98672302786692,Introduction to Determinants,65.23400815255172,70.4489925360202,93.62053311435878,1,0.6288422797435198,0.6332579110891077
41,MATH240,86.98672302786692,Properties of Determinants,94.03497821806175,56.26503491598419,53.57815692899554,1,0.268304738431941,0.5334541371435821
41,MATH240,86.98672302786692,"Cramers Rule, Volume, and Linear Transformations",67.62214708336293,74.24037076755017,76.0120444021279,1,0.9890474759743605,0.4092794480389632
41,MATH240,86.98672302786692,Vector Spaces and Subspaces,81.40223067426285,72.02814339298482,94.00543976789533,1,0.5471299691877353,0.5938161315926251
41,MATH240,86.98672302786692,"Null Spaces, Column Spaces, Row Spaces, and Linear Transformations",79.04272696895276,74.29235810997369,66.32952278525623,0,,0.5640416035666411
41,MATH240,86.98672302786692,Linearly Independent Sets and Bases,95.0362545199642,95.40948200704095,64.04003912672482,1,0.5931218928943515,0.536810624365012
41,MATH240,86.98672302786692,Coordinate Systems,69.2933506690659,67.20217980366316,44.5181547282042,1,0.38031679386529504,0.4618528553795787
41,MATH240,86.98672302786692,The Dimension of a Vector Space,90.49472603112895,91.0362034181781,76.50056649545004,1,0.21087439107616524,0.5965170798861591
41,MATH240,86.98672302786692,Change of Basis,99.44231601532768,93.5434779944269,53.094415421859644,1,0.539187072639365,0.44189286692162966
41,MATH240,86.98672302786692,Eigenvectors and Eigenvalues,82.81466806453571,99.88684808204336,73.26159918036872,0,,0.4171536186953336
41,MATH240,86.98672302786692,The Characteristic Equation,96.49250383249071,83.1979753058159,99.93769333605802,1,0.26008648107638366,0.41990762641540635
41,MATH240,86.98672302786692,Diagonalization,89.65373921428454,63.5147063561984,78.26907924139236,0,,0.3543380372433865
41,MATH240,86.98672302786692,Eigenvectors and Linear Transformations,67.13226032693649,96.1224314872301,82.2697009959741,0,,0.40183638505405284
41,MATH240,86.98672302786692,Complex Eigenvalues,91.44455056399111,88.71549536209776,86.47629461284926,1,0.30845357075991053,0.6165697394373224
41,MATH240,86.98672302786692,"Inner Product, Length, and Orthogonality",90.05418341130022,70.1271361923259,74.49371590488954,0,,0.3852197405640793
41,MATH240,86.98672302786692,Orthogonal Sets,70.25733033649365,99.9094053294966,73.14000172616375,0,,0.215451766610113
41,MATH240,86.98672302786692,Orthogonal Projections,79.622799141425,95.83910866653513,82.98932332748888,1,0.5822702302613377,0.6012392516767429
41,MATH240,86.98672302786692,The Gram-Schmidt Process,90.11727494460742,78.00302628872413,88.74636023149654,1,0.5474368083878083,0.39648717738023764
41,MATH240,86.98672302786692,Least-Squares Problems,72.17633285546667,94.29847640232781,83.66771437691855,1,0.6043424780060979,0.4793163937230863
41,MATH240,86.98672302786692,Machine Learning and Linear Models,81.5184340102214,93.29851259660965,98.50413549778759,1,0.7421067454857624,0.6280880692192466
41,MATH240,86.98672302786692,Inner Product Spaces,88.8198841393586,68.79641552116169,97.36817245942134,0,,0.15861471850698552
41,MATH240,86.98672302786692,Diagonalization of Symmetric Matrices,79.69700995828592,81.61015667865644,69.10591510507781,1,0.7065422696868127,0.6244317973428729
41,MATH240,86.98672302786692,The Singular Value Decomposition,91.30151973732816,97.19050211061698,86.80214130931842,1,0.9612070207136046,0.5176999097190073
41,MATH241,88.41529230207105,3D,90.65226032795005,82.54264640072802,72.49634618261398,0,,0.5255594004852502
41,MATH241,88.41529230207105,"Points, Axes, Spheres, Distance",60.98227167466175,72.41324100079707,80.54301220846239,1,0.5994780720965871,0.5720223028913537
41,MATH241,88.41529230207105,Vectors,93.18189009667353,88.51658922083207,79.95488289509812,1,0.9440174234234974,0.4599278446033732
41,MATH241,88.41529230207105,Dot Product,83.81003986073006,96.59374032707181,84.93988112617721,0,,0.3099281877612125
41,MATH241,88.41529230207105,Cross Product,83.46626140170505,80.17401145626663,59.42098470682838,1,0.6518171357529685,0.5242453243042376
41,MATH241,88.41529230207105,Equations of Lines,74.37751212182496,76.73189216621626,93.57163800131505,1,0.9065956466921526,0.4612334891550344
41,MATH241,88.41529230207105,Equations of Planes,74.28178871313855,79.40491854183962,73.97425069285595,1,0.8786407717018276,0.43985604191899796
41,MATH241,88.41529230207105,Basics of Vector Valued Functions,78.70730049387139,88.3053109942674,45.73895247013029,1,0.697248300226791,0.6421535264424778
41,MATH241,88.41529230207105,Limits of Vector Valued Functions,81.29526544003156,58.40134243779367,68.36150218743336,1,0.5818367532487183,0.6336688051981346
41,MATH241,88.41529230207105,Derivatives and Integrals of Vector Valued Functions,94.20055952117315,72.64929760139368,44.20027922551824,1,0.03783598125075893,0.7881611609858618
41,MATH241,88.41529230207105,Curves and Associated Definitions,65.44320492281088,98.07413143237362,77.39412443807483,1,0.6391657312205014,0.6770505273556879
41,MATH241,88.41529230207105,Tangents and Normals to Curves,89.79001676393487,83.11933082806337,44.1868557336274,1,0.7955035753493412,0.48471146839372115
41,MATH241,88.41529230207105,Functions of Several Variables,65.60622003458225,70.22078296113563,73.24695726109088,0,,0.3841776619653088
41,MATH241,88.41529230207105,Partial Derivatives,68.93016710813029,69.49399033878477,72.65783745358075,1,0.6187879307517955,0.7143627950526252
41,MATH241,88.41529230207105,The Chain Rule,82.17931972607744,99.113660305722,77.29461360412066,1,0.2443300166955814,0.6024860451638754
41,MATH241,88.41529230207105,The Directional Derivative,93.35773032374587,73.71101735131973,75.6421178315656,1,0.7476743077788153,0.6270252643658432
41,MATH241,88.41529230207105,The Gradient,96.08405848873115,95.8162010982114,86.90217007966193,1,0.835965218061876,0.5556589917636839
41,MATH241,88.41529230207105,Tangent Plane Approximation,86.0341444673469,86.84750394995687,60.137075346822876,1,0.5841840424606659,0.5517700800202731
41,MATH241,88.41529230207105,Maxima and Minima,83.0086234712552,73.22491434105335,73.16366018102703,0,,0.2405998428424334
41,MATH241,88.41529230207105,Lagrange Multipliers,90.2522626396225,93.67713104170534,42.77522024768789,1,0.37749031767972485,0.6788371361481799
41,MATH241,88.41529230207105,Double Integrals,85.04121833260574,84.13207039380345,80.86479769068146,1,0.10729228628508813,0.5686522650770233
41,MATH241,88.41529230207105,Double Integrals in Polar,95.14190533797209,91.85604801544493,99.27206523815349,1,0.20013097245060185,0.7085377051429115
41,MATH241,88.41529230207105,Triple Integrals in Rectangular,80.60588101769342,80.7808577887076,63.94465915407445,1,0.9132735294916609,0.4605070318810155
41,MATH241,88.41529230207105,Triple Integrals in Polar,64.63391093221668,72.44134355348368,75.19775567577678,1,0.14175071703708642,0.5992220977712825
41,MATH241,88.41529230207105,Triple Integrals in Spherical,85.44373194702261,90.46706188435553,52.33093709573395,1,0.7763856996856774,0.4959040198745459
41,MATH241,88.41529230207105,Change of Variables,71.50519196626024,58.818566837909,50.019158652233926,0,,0.3051108868279905
41,MATH241,88.41529230207105,Parametrization of Surfaces,73.75993064192969,76.40675089297208,55.620104143793995,1,0.07192192105754025,0.729385677069881
41,MATH241,88.41529230207105,Vector Fields,77.88337345669076,68.61525056390792,73.37936480327144,1,0.42270505370062883,0.5378394165735045
41,MATH241,88.41529230207105,Line Integrals of Functions and VFs,80.4801906065442,94.70293038716353,89.83177266405707,1,0.8355511712286499,0.6242804737152569
41,MATH241,88.41529230207105,The Fundamental Theorem of Line Integrals,81.8654712871726,67.1045813514443,75.11783502366248,1,0.27406106456922685,0.3852605568694931
41,MATH241,88.41529230207105,Greens Theorem,94.98202073264423,52.402991426824684,63.44896213585394,1,0.8355661744934455,0.34961836059857215
41,MATH241,88.41529230207105,Surface Integrals of Functions,96.84503026572142,71.65102015701586,88.29231514214521,0,,0.41978818911964866
41,MATH241,88.41529230207105,Surface Integrals of Vector Fields,99.86077362431631,80.45536514932344,68.31250290254262,1,0.8121212481745248,0.5780575406602885
41,MATH241,88.41529230207105,Stokes Theorem,77.78061729636457,92.0536556485269,55.24439569419566,1,0.7224277510075386,0.5328533308514898
41,MATH241,88.41529230207105,The Divergence Theorem (Gauss's theorem),85.24330218780113,59.13777691375015,82.46042241922909,1,0.1479591025260154,0.6947673367556632
41,MATH246,88.66622685131951,Introduction to First-Order DEs,87.07854077902054,70.02141063600726,80.93981546351152,0,,0.3629566625521114
41,MATH246,88.66622685131951,Linear First-Order DEs,98.47887659014162,85.1515081985006,66.9985042472256,1,0.06282792117675595,0.7095674373122176
41,MATH246,88.66622685131951,Separable DEs,62.94463674486678,68.76471455269444,40.73875035872191,1,0.7475283643009285,0.5313474276169915
41,MATH246,88.66622685131951,Graphical Methods,83.50287919294419,74.63119153484823,89.4218056893113,1,0.5479690847311547,0.38035048287328005
41,MATH246,88.66622685131951,Applications,93.91339386510771,86.1564030802461,40.35790964223912,0,,0.3523448612217355
41,MATH246,88.66622685131951,Approximation Methods,66.97498129253643,91.66329331636646,59.55437041831193,0,,0.3067725447295334
41,MATH246,88.66622685131951,Exact Differential Equations,64.9731585990861,60.05391416029959,59.251164180934126,1,0.7364800435463172,0.6356014357776654
41,MATH246,88.66622685131951,Introduction to Higher Order Linear Differential Equations,77.31557508513686,92.79538140241162,74.05916273058669,1,0.4844764619771904,0.5981818467527978
41,MATH246,88.66622685131951,Matrices and Determinants,91.88363272374173,96.78062591410877,74.17154787816662,1,0.9872635623351885,0.4771845823588578
41,MATH246,88.66622685131951,Homogeneous DEs - Method and Theory,66.2728644459184,78.21228009409208,88.89237148554182,1,0.9248291008861081,0.4315710647276768
41,MATH246,88.66622685131951,Homogeneous DEs with Constant Coefficients,74.09034940669001,67.30136015554815,75.98165919007889,1,0.7631598978315168,0.6147346261726969
41,MATH246,88.66622685131951,Nonhomogeneous DEs - Method and Theory,79.1812921180734,66.49126280771172,59.017481640249635,1,0.029392047727607395,0.6838535215418206
41,MATH246,88.66622685131951,The Method of Undetermined Coefficients,86.22208495191107,89.94279634098915,89.68912252433213,1,0.17359492001843813,0.6209624347065177
41,MATH246,88.66622685131951,Variation of Parameters,89.06299488190997,96.45524356408656,42.12436927933741,1,0.9920250702014044,0.6418142189987766
41,MATH246,88.66622685131951,Mechanical Vibrations,83.61873155251318,71.65181501928821,75.55179210814143,1,0.11308927704446681,0.7614911509439691
41,MATH246,88.66622685131951,Laplace Transforms,77.09426162206485,90.75548792337808,62.956595359861616,0,,0.3130441370114365
41,MATH246,88.66622685131951,Introduction to First Order Systems,91.7597784828097,74.72959834599301,64.06359631043163,1,0.807988088033561,0.5866738293053029
41,MATH246,88.66622685131951,Matrix and Vector Essentials,80.28854822351519,80.54664767677279,62.84042099625953,1,0.6113656959379208,0.707843284079831
41,MATH246,88.66622685131951,Notations and Theory for Systems,74.65264893937919,75.85535948145804,77.09771123788454,1,0.6691183995480893,0.4582403273580495
41,MATH246,88.66622685131951,Using Eigenpairs to Construct Solutions,82.09641811593536,83.32326219152078,92.34944454328414,1,0.5053265590749929,0.5073996901138127
41,MATH246,88.66622685131951,Graphing Solutions,78.2080000431182,80.40931873575984,55.83089943383554,1,0.6334398810075763,0.7056574472232782
41,MATH246,88.66622685131951,Hamiltonian Systems,79.51902980568333,74.83045795657674,49.39269440468937,1,0.23360085964553645,0.4698089065149521
41,MATH246,88.66622685131951,Linearization of Nonlinear Systems,83.45957081531166,65.42676791109463,63.05617041716194,1,0.6208715635894598,0.4559952163907479
41,MATH246,88.66622685131951,Population Dynamics,88.44890602445822,83.16488507267533,76.02451329959449,1,0.0010375742288620815,0.5448510546882388
42,CMSC320,64.05772734903415,Introduction to Data Science and Data Type,86.71457892552283,86.64236987482185,61.24327526706288,1,0.36603524570539503,0.6002234319743804
42,CMSC320,64.05772734903415,Experiment Design,69.864520738944,94.60804464256609,53.56827942365642,1,0.1086240277449626,0.5985699850110483
42,CMSC320,64.05772734903415,Pandas and SQL,63.266380495324704,73.69106395989778,60.23466963906438,1,0.699578479609821,0.42542701761943097
42,CMSC320,64.05772734903415,"Probability, Distributions, and Summary Stats",66.7222950992282,81.97933510500414,54.22596368531014,0,,0.25946580522332946
42,CMSC320,64.05772734903415,Hypothesis Testing,71.4067375536923,80.87426611452142,64.64426589245319,0,,0.3344057111131603
42,CMSC320,64.05772734903415,Data Visualization,80.52263004766095,95.61417258330948,66.30383354988305,1,0.8762949354095027,0.44444910234980456
42,CMSC320,64.05772734903415,Data Exploration,62.06765399425525,85.56574194791861,87.12120509303787,0,,0.4122534107269937
42,CMSC320,64.05772734903415,Data Cleaning,97.45433463930532,54.53493369483007,54.13098217926006,1,0.3206195232764941,0.4753995120105162
42,CMSC320,64.05772734903415,Introduction to Machine Learning,89.46025711997078,68.81889977747451,82.5104691436622,0,,0.20226789104641812
42,CMSC320,64.05772734903415,Feature Engineering,81.57636116280929,91.4336802980832,78.67968709113603,1,0.029751460064987856,0.5900929254125219
42,CMSC320,64.05772734903415,Decision Tree,64.8340357400041,54.27816107511089,74.08563443505591,1,0.07576677275951826,0.5199243478584773
42,CMSC320,64.05772734903415,Classifications,74.49230139499943,85.42248583089831,52.065662331280144,1,0.2822792621285848,0.544496990449719
42,CMSC320,64.05772734903415,Regression,81.89936942805977,61.414272495498054,88.35895188053735,1,0.4650735928233264,0.5156705282254185
42,CMSC320,64.05772734903415,Unsupervised Learning & Dimensionality Reduction,71.65855702746695,68.54727900455852,53.47585454330052,0,,0.3691502035734977
42,CMSC320,64.05772734903415,Introduction to Neural Network,61.78787409273834,62.608195299370486,73.75709401324484,0,,0.2778487327759225
42,CMSC320,64.05772734903415,Image Processing,77.15385593762858,63.67882947046342,55.48133297316394,1,0.8151635387862673,0.49720012009632997
42,CMSC320,64.05772734903415,Intro to Natural Language Processing,72.89323216663855,96.02748495799189,50.1474333984244,0,,0.4634730415021817
42,CMSC320,64.05772734903415,Introduction to Graph Theory,77.04414279310825,73.90003449235894,92.51847787426,1,0.4202333942177089,0.3572935076522356
42,CMSC320,64.05772734903415,Recommender System,69.14310548885034,50.805495204504794,79.55395964006935,1,0.9251361744653228,0.38963229913631825
42,CMSC320,64.05772734903415,Data Ethics,80.78022250536645,59.03588507809941,55.017872045140486,0,,0.402174063827908
42,CMSC351,64.10886379120684,Introduction,80.38378513050843,85.58019885776837,91.70877750161388,1,0.6543730897089981,0.34430940682608646
42,CMSC351,64.10886379120684,Coin Changing,76.91874314918365,68.28334782060227,79.6546218440005,1,0.26173171865459355,0.5520189246781809
42,CMSC351,64.10886379120684,Big Notation,81.43448292659644,66.6679838687811,60.75466692605867,1,0.6593940532206484,0.41781252905271227
42,CMSC351,64.10886379120684,Rigorous Time,70.06334687684925,84.73373913094693,73.57785407694823,0,,0.18014807783252426
42,CMSC351,64.10886379120684,Maximum Contiguous Sum,62.953486833646025,56.282156587161204,67.94861406175089,1,0.1610567227094497,0.5694792166804189
42,CMSC351,64.10886379120684,BubbleSort,71.17912354286479,70.8538868206447,75.76161730126356,0,,0.26888641192085055
42,CMSC351,64.10886379120684,SelectionSort,92.48292285962077,81.6618447031372,55.86831097321266,1,0.22461583232051907,0.670860779894892
42,CMSC351,64.10886379120684,InsertionSort,71.10510046027589,59.9715549612951,78.83017756045236,0,,0.4250927393845986
42,CMSC351,64.10886379120684,Binary Search,74.29619692284058,88.98271362573641,57.28783883844001,0,,0.20240018327934828
42,CMSC351,64.10886379120684,"Recurrence Relations, Trees, Digging Down",83.53104050863169,63.62466098403018,42.735648867011065,0,,0.3333240812392546
42,CMSC351,64.10886379120684,Master Theorem,83.00829111705342,65.75459824107693,40.407991521316404,1,0.4281349805444934,0.6032270550943146
42,CMSC351,64.10886379120684,MergeSort,69.70329148361712,61.970423114865405,41.75596364599278,1,0.16453168850387168,0.473015972294888
42,CMSC351,64.10886379120684,Heaps and HeapSort,75.7647693478578,73.11234600981895,65.43501855709131,0,,0.26236214075577324
42,CMSC351,64.10886379120684,QuickSort,75.37014392820156,55.46318756586179,61.83818925515128,0,,0.4045846168258431
42,CMSC351,64.10886379120684,Limitations on Comparison-Based Sorting,65.76293717361644,61.735360899288295,59.56127285697316,1,0.6252557087489989,0.5154556591730891
42,CMSC351,64.10886379120684,CountingSort,72.68333958481188,80.73425551260277,70.95501060395755,1,0.7904164994855728,0.3234183295523335
42,CMSC351,64.10886379120684,RadixSort,75.08427008783515,71.92299770991724,95.89249330894727,1,0.321500805420026,0.5411111482214078
42,CMSC351,64.10886379120684,Integer Multiplication,94.81939965333856,80.21339562416065,87.41942407458261,1,0.04675832388641932,0.6230586722715193
42,CMSC351,64.10886379120684,Graphs,64.71428750879294,68.20188186239207,80.92633196354788,1,0.3371968179957392,0.7052763861779522
42,CMSC351,64.10886379120684,Shortest Path,82.7000706232331,67.71856502845229,49.988498276786814,1,0.9684997470664203,0.41346766772264304
42,CMSC351,64.10886379120684,Breadth-First Traverse,74.17167634208725,92.44885316312391,45.56738746213098,0,,0.22165080007308385
42,CMSC351,64.10886379120684,Depth-First Traverse,62.20032333497471,78.15830205764314,40.21361846602896,1,0.21164783009607868,0.5514998882718088
42,CMSC351,64.10886379120684,Dijkstras Algorithm,79.41854592059218,91.19475955220821,70.11027404520335,1,0.4826047559525133,0.5816266941952024
42,CMSC351,64.10886379120684,Floyds Algorithm,92.41200267693011,53.33165764680817,58.663283618617484,1,0.7325818610312506,0.4030480906674825
42,CMSC351,64.10886379120684,Spanning Trees,61.28421307114945,66.29821147598105,76.40440747385837,1,0.0637472642294934,0.6976214451943635
42,CMSC351,64.10886379120684,Minimax Algorithm,79.16999498066906,67.2535971878494,99.27123338055672,1,0.3334265260057727,0.6056941756747489
42,CMSC351,64.10886379120684,Huffmans Algorithm,79.61165957956314,66.34094341501944,58.07536593133149,0,,0.25281094897800777
42,CMSC351,64.10886379120684,P and NP,62.08113636916333,57.09619121503115,58.702508056928956,0,,0.2979304138398509
42,COMM107,71.31776689076113,Informative Presentation,83.42142356661742,63.46465469936182,70.84108874224488,1,0.5596449516335829,0.3798378685027408
42,COMM107,71.31776689076113,Persuasive Presentation,63.66514375701124,59.92000196569112,87.8584318355135,1,0.909577742233173,0.41898743154224594
42,COMM107,71.31776689076113,Small Group Presentation,61.720184093843564,76.25427542755915,45.30229732952964,1,0.3579717545973683,0.512045795665302
42,COMM107,71.31776689076113,Final Presentation,83.70624719969481,79.3488761429975,79.32754258868337,1,0.01335421490927824,0.6349613756952279
42,MATH240,70.4589392287075,Systems of Linear Equations,64.8673838996304,69.41596691302823,85.36873984525312,1,0.33293807938780695,0.5449165461680547
42,MATH240,70.4589392287075,Row Reduction and Echelon Forms,63.081163082262805,67.16964873072489,65.19452333486264,1,0.7177380104021179,0.4274766375820673
42,MATH240,70.4589392287075,Vector Equations,85.02700142761762,62.48474292276771,65.34357530536346,0,,0.27235419040717745
42,MATH240,70.4589392287075,The Matrix Equation,74.61904433202174,63.72229515172007,44.08420221428733,1,0.04326666441449145,0.6598999695325722
42,MATH240,70.4589392287075,Solution Sets of Linear Systems,61.85797998477606,72.40752915120854,40.90838809878521,1,0.8670121302841698,0.4622063390412603
42,MATH240,70.4589392287075,Linear Independence,79.89941603080368,53.118364234802506,99.83416708644158,1,0.9059211860855428,0.39164307617587724
42,MATH240,70.4589392287075,Introduction to Linear Transformations,77.73907182698943,96.18655904710583,63.48573666281307,1,0.17312352001433506,0.4395312252589206
42,MATH240,70.4589392287075,The Matrix of a Linear Transformation,60.08377461628203,67.91523367755431,90.36356941426975,1,0.12652942841522197,0.7216879517747685
42,MATH240,70.4589392287075,Matrix Operations,71.60506586529442,57.18247274466714,81.63223679173994,1,0.7313559261423098,0.3396673071686047
42,MATH240,70.4589392287075,The Inverse of a Matrix,74.06876192039287,75.59266985295636,58.935048399396045,0,,0.226619724441818
42,MATH240,70.4589392287075,Characterizations of Invertible Matrices,86.16739376382806,70.09225292534288,43.53415169616553,1,0.2704481769580397,0.6317907832491346
42,MATH240,70.4589392287075,Subspaces of Rn,73.41100155685416,81.9458201308037,67.39183545570785,1,0.39943161706519825,0.41725820931970936
42,MATH240,70.4589392287075,Introduction to Determinants,60.80359186342103,70.3446371159649,50.35577868164164,0,,0.31530039245845526
42,MATH240,70.4589392287075,Properties of Determinants,75.89660281460561,77.4540633884802,65.27622326402498,1,0.11019779903259119,0.5596469897849626
42,MATH240,70.4589392287075,"Cramers Rule, Volume, and Linear Transformations",60.02197749000669,71.0011758752109,44.09368535706615,1,0.6172059808262725,0.6723461877518966
42,MATH240,70.4589392287075,Vector Spaces and Subspaces,62.83156102715382,61.858560942199084,50.02066584004865,1,0.7210782739895105,0.6782154421084047
42,MATH240,70.4589392287075,"Null Spaces, Column Spaces, Row Spaces, and Linear Transformations",73.87748425307036,73.23953238833583,61.34913988256118,0,,0.13392501989972436
42,MATH240,70.4589392287075,Linearly Independent Sets and Bases,80.78045190328585,83.16712643899427,86.5877072727628,1,0.8834536860566841,0.5557285456251277
42,MATH240,70.4589392287075,Coordinate Systems,70.28185622590333,94.75531292245284,86.69488638176242,1,0.3363791559425865,0.4954697470628594
42,MATH240,70.4589392287075,The Dimension of a Vector Space,62.63314483554126,56.3855586136106,64.00955627643171,1,0.727033205704539,0.45372107282243784
42,MATH240,70.4589392287075,Change of Basis,71.16622426643605,82.9104628121442,75.84376497791187,0,,0.2605249708461164
42,MATH240,70.4589392287075,Eigenvectors and Eigenvalues,69.57287923717757,60.61372654311362,80.07316030576612,1,0.4114998213818649,0.4979015707655834
42,MATH240,70.4589392287075,The Characteristic Equation,62.32851966877275,78.98073718267835,84.44910473277348,0,,0.3073514776597413
42,MATH240,70.4589392287075,Diagonalization,66.20576733597171,64.48180866413512,79.21487392652134,1,0.3694466471746164,0.5469177187289588
